00:15:00, THEFT OF SERVICES,1
00:15:00, THEFT-FRAUD,19
00:15:00, UNAUTHORIZED USE OF A VEHICLE,51
00:15:00, VEHICLE AND TRAFFIC LAWS,162
00:16:00, ADMINISTRATIVE CODE,3
00:16:00, ARSON,17
00:16:00, ASSAULT 3 & RELATED OFFENSES,66
00:16:00, "BURGLARS TOOLS",1
00:16:00, BURGLARY,7
00:16:00, CRIMINAL MISCHIEF & RELATED OF,40
00:16:00, CRIMINAL TRESPASS,22
00:16:00, DANGEROUS DRUGS,92
00:16:00, DANGEROUS WEAPONS,27
00:16:00, FELONY ASSAULT,38
00:16:00, FORGERY,10
00:16:00, FRAUDS,3
00:16:00, FRAUDULENT ACCOSTING,1
00:16:00, GRAND LARCENY,7
00:16:00, GRAND LARCENY OF MOTOR VEHICLE,4
00:16:00, HARRASSMENT 2,30
00:16:00, INTOXICATED & IMPAIRED DRIVING,27
00:16:00, KIDNAPPING & RELATED OFFENSES,1
00:16:00, MISCELLANEOUS PENAL LAW,14
00:16:00, OFF. AGNST PUB ORD SENSBLTY &,34
00:16:00, OFFENSES AGAINST PUBLIC ADMINI,25
00:16:00, OFFENSES INVOLVING FRAUD,1
00:16:00, OTHER OFFENSES RELATED TO THEF,1
00:16:00, PETIT LARCENY,31
00:16:00, POSSESSION OF STOLEN PROPERTY,3
00:16:00, PROSTITUTION & RELATED OFFENSES,1
00:16:00, ROBBERY,18
00:16:00, THEFT OF SERVICES,1
00:16:00, THEFT-FRAUD,2
00:16:00, UNAUTHORIZED USE OF A VEHICLE,1
00:16:00, VEHICLE AND TRAFFIC LAWS,14
00:17:00, ADMINISTRATIVE CODE,1
00:17:00, ARSON,11
00:17:00, ASSAULT 3 & RELATED OFFENSES,65
00:17:00, BURGLARY,15
