,OFNS_DESC,PARKS_NM,COUNT
2807,OFFENSES AGAINST THE PERSON, STUYVESANT SQUARE,1
2808,OFFENSES AGAINST THE PERSON, TOMPKINS SQUARE PARK,1
2809,OFFENSES AGAINST THE PERSON, UNION SQUARE PARK,2
2810,OFFENSES AGAINST THE PERSON, VAN CORTLANDT PARK,2
2811,OFFENSES AGAINST THE PERSON, WAKEFIELD PLAYGROUND,1
2812,OFFENSES AGAINST THE PERSON, WASHINGTON SQUARE PARK,1
2813,OFFENSES AGAINST THE PERSON, WILLIAMSBRIDGE OVAL,1
2814,OFFENSES INVOLVING FRAUD, BATH BEACH PARK,1
2815,OFFENSES INVOLVING FRAUD, BATTERY PARK,4
2816,OFFENSES INVOLVING FRAUD, CAPTAIN RIVERA PLAYGROUND,1
2817,OFFENSES INVOLVING FRAUD, FLUSHING MEADOWS CORONA PARK,25
2818,OFFENSES INVOLVING FRAUD, FRANZ SIGEL PARK,1
2819,OFFENSES INVOLVING FRAUD, FRED SAMUEL PLAYGROUND,1
2820,OFFENSES INVOLVING FRAUD, MACOMBS DAM PARK,13
2821,OFFENSES INVOLVING FRAUD, MILESTONE PARK,1
2822,OFFENSES INVOLVING FRAUD, PLAYGROUND NINETY,1
2823,OFFENSES INVOLVING FRAUD, RAILROAD PARK BRONX,1
2824,OFFENSES INVOLVING FRAUD, RIVER AVENUE PARKS,1
2825,OFFENSES INVOLVING FRAUD, RIVERSIDE PARK,3
2826,OFFENSES INVOLVING FRAUD," ""ST. MARYS PARK BRONX""",1
2827,OFFENSES INVOLVING FRAUD, TOMPKINS SQUARE PARK,1
2828,OTHER OFFENSES RELATED TO THEF, CENTRAL PARK,1
2829,OTHER OFFENSES RELATED TO THEF, CROTONA PARK,1
2830,OTHER OFFENSES RELATED TO THEF, UNION SQUARE PARK,1
2831,OTHER STATE LAWS, ELTON PLAYGROUND,1
2832,OTHER STATE LAWS, THOMAS JEFFERSON PARK,1
2833,OTHER STATE LAWS, VAN DYKE PLAYGROUND,1
2834,OTHER STATE LAWS NON PENAL LA, BATTERY PARK,3
2835,OTHER STATE LAWS NON PENAL LA, BENNETT PARK,1
2836,OTHER STATE LAWS NON PENAL LA, BRONX PARK,1
2837,OTHER STATE LAWS NON PENAL LA, CENTRAL PARK,2
2838,OTHER STATE LAWS NON PENAL LA, EAST RIVER WATERFRONT ESPLANADE,4
2839,OTHER STATE LAWS NON PENAL LA, KAISER PARK,1
2840,OTHER STATE LAWS NON PENAL LA, MACOMBS DAM PARK,1
2841,OTHER STATE LAWS NON PENAL LA, RIVERSIDE PARK,1
2842,OTHER STATE LAWS NON PENAL LA, VAN CORTLANDT PARK,1
2843,OTHER STATE LAWS NON PENAL LA, WARDS ISLAND PARK,1
2844,PETIT LARCENY, 100% PLAYGROUND,1
2845,PETIT LARCENY, A PHILIP RANDOLPH SQUARE,1
2846,PETIT LARCENY, ABIGAIL PLAYGROUND,1
2847,PETIT LARCENY, ABINGDON SQUARE,1
2848,PETIT LARCENY, ADMIRAL FARRAGUT PLAYGROUND,1
2849,PETIT LARCENY, ALFRED E. SMITH PLAYGROUND,2
2850,PETIT LARCENY, ALLERTON PLAYGROUND,1
2851,PETIT LARCENY, ALLEY POND PARK,6
2852,PETIT LARCENY, AMERICAN PLAYGROUND,1
2853,PETIT LARCENY, ANCHORAGE PLAZA,1
2854,PETIT LARCENY, ANNADALE PLAYGROUND,1
2855,PETIT LARCENY, ARCILLA PLAYGROUND,1
2856,PETIT LARCENY, ASPHALT GREEN,3
2857,PETIT LARCENY, ASSER LEVY PLAYGROUND,4
2858,PETIT LARCENY, ASTORIA HEIGHTS PLAYGROUND,8
2859,PETIT LARCENY, ASTORIA PARK,12
2860,PETIT LARCENY, AUDUBON PLAYGROUND,1
2861,PETIT LARCENY, AUGUSTUS ST. GAUDENS PLAYGROUND,1
2862,PETIT LARCENY, BAISLEY POND PARK,7
2863,PETIT LARCENY, BARRETTO POINT PARK,2
2864,PETIT LARCENY, BARTLETT PLAYGROUND,1
2865,PETIT LARCENY, BARUCH PLAYGROUND,2
2866,PETIT LARCENY, BATH BEACH PARK,1
2867,PETIT LARCENY, BATHGATE PLAYGROUND,1
2868,PETIT LARCENY, BATTERY PARK,8
2869,PETIT LARCENY, BATTERY PARK CITY,4
2870,PETIT LARCENY, BAYSWATER PARK,1
2871,PETIT LARCENY, BAYVIEW PLAYGROUND,1
2872,PETIT LARCENY, BEACH 17 PLAYGROUND,1
2873,PETIT LARCENY, BEACH 30TH STREET PLAYGROUND,1
2874,PETIT LARCENY, BEACH 59TH ST PLAYGROUND,1
2875,PETIT LARCENY, BEACH 9 PLAYGROUND,1
2876,PETIT LARCENY, BEDFORD PLAYGROUND,1
2877,PETIT LARCENY, BELLEVUE SOUTH PARK,1
2878,PETIT LARCENY, BELMONT PLAYGROUND BRONX,1
2879,PETIT LARCENY, BELT PARKWAY/SHORE PARKWAY,1
2880,PETIT LARCENY, BENJAMIN GLADSTONE SQUARE,1
2881,PETIT LARCENY, BENNETT PARK,1
2882,PETIT LARCENY, BENSONHURST PARK,2
2883,PETIT LARCENY, BERGEN TRIANGLE,1
2884,PETIT LARCENY, BETSY HEAD PARK,3
2885,PETIT LARCENY, BILL BROWN PLAYGROUND,1
2886,PETIT LARCENY, BLAND PLAYGROUND,2
2887,PETIT LARCENY, BLEECKER PLAYGROUND,1
2888,PETIT LARCENY, BLOOMINGDALE PARK,2
2889,PETIT LARCENY, BLOOMINGDALE PLAYGROUND,2
2890,PETIT LARCENY, BLUE HERON PARK,1
2891,PETIT LARCENY, BOERUM PARK,1
2892,PETIT LARCENY, BOOKER T. WASHINGTON PLAYGROUND,2
2893,PETIT LARCENY, BOSTON GARDEN,1
2894,PETIT LARCENY, BOWLING GREEN,1
2895,PETIT LARCENY, BOWNE PARK,2
2896,PETIT LARCENY, BOWNE PLAYGROUND,5
2897,PETIT LARCENY, BREININGER PARK,1
2898,PETIT LARCENY, BRIARWOOD PLAYGROUND,2
2899,PETIT LARCENY, BRIDGE PARK BROOKLYN,8
2900,PETIT LARCENY, BRIGHTON PLAYGROUND,2
2901,PETIT LARCENY, BRIZZI PLAYGROUND,1
2902,PETIT LARCENY, BRONX PARK,6
2903,PETIT LARCENY, BRONX RIVER PARKWAY,4
2904,PETIT LARCENY, BROOKLYN BOTANIC GARDEN,2
2905,PETIT LARCENY, BROOKLYN BRIDGE PARK,25
2906,PETIT LARCENY, BROOKLYN HEIGHTS PROMENADE,1
2907,PETIT LARCENY, BROOKLYN MUSEUM,5
2908,PETIT LARCENY, BROOKVILLE PARK,3
2909,PETIT LARCENY, BROWER PARK,5
2910,PETIT LARCENY, BRYANT PARK,44
2911,PETIT LARCENY, BUFANO PARK,1
2912,PETIT LARCENY, BUSHWICK INLET PARK,5
2913,PETIT LARCENY, BUSHWICK PLAYGROUND ON KNICKERBOCKER AVENUE,3
2914,PETIT LARCENY, CADMAN PLAZA PARK,3
2915,PETIT LARCENY, CALLAHAN-KELLY PLAYGROUND,3
2916,PETIT LARCENY, CALVERT VAUX PARK,5
2917,PETIT LARCENY, CAMBRIA PLAYGROUND,1
2918,PETIT LARCENY, CANARSIE PARK,1
2919,PETIT LARCENY, CAPTAIN RIVERA PLAYGROUND,2
2920,PETIT LARCENY, CARL SCHURZ PARK,6
2921,PETIT LARCENY, CASTLE HILL PARK,1
2922,PETIT LARCENY, CATHERINE SLIP MALLS,1
2923,PETIT LARCENY, CENTRAL PARK,166
2924,PETIT LARCENY, CHELSEA PARK,10
2925,PETIT LARCENY, CHELSEA RECREATION CENTER,8
2926,PETIT LARCENY, CHERRY CLINTON PLAYGROUND,2
2927,PETIT LARCENY, CHERRY TREE PARK,1
2928,PETIT LARCENY, CHRISTOPHER PARK,1
2929,PETIT LARCENY, CITY HALL PARK,1
2930,PETIT LARCENY, CLAREMONT PARK,9
2931,PETIT LARCENY, CLOVE LAKES PARK,4
2932,PETIT LARCENY, COBBLE HILL PARK,1
2933,PETIT LARCENY, COFFEY PARK,1
2934,PETIT LARCENY, COL. YOUNG PLAYGROUND,1
2935,PETIT LARCENY, COLDEN PLAYGROUND,2
2936,PETIT LARCENY, COLEMAN PLAYGROUND,8
2937,PETIT LARCENY, COLLEGE POINT FIELDS,2
2938,PETIT LARCENY, COLLEGE POINT PARK,1
2939,PETIT LARCENY, COLONEL CHARLES YOUNG TRIANGLE,2
2940,PETIT LARCENY, COLUMBUS PARK AT MANHATTAN,6
2941,PETIT LARCENY, COMMODORE BARRY PARK,2
2942,PETIT LARCENY, CONCRETE PLANT PARK,1
2943,PETIT LARCENY, CONEY ISLAND BEACH & BOARDWALK,57
2944,PETIT LARCENY, COOPER PARK,2
2945,PETIT LARCENY, CORONA GOLF PLAYGROUND,1
2946,PETIT LARCENY, CORPORAL JOHN A. SERAVALLI PLAYGROUND,1
2947,PETIT LARCENY, CPL. THOMPSON PARK,1
2948,PETIT LARCENY, CROCHERON PARK,1
2949,PETIT LARCENY, CROTONA PARK,5
2950,PETIT LARCENY, CROTONA PARKWAY MALLS,1
2951,PETIT LARCENY, CROWLEY PLAYGROUND,1
2952,PETIT LARCENY, CUNNINGHAM PARK,5
2953,PETIT LARCENY, CYPRESS HILLS PLAYGROUND,1
2954,PETIT LARCENY," ""DANIEL M. OCONNELL PLAYGROUND""",3
2955,PETIT LARCENY, DANTE PARK,1
2956,PETIT LARCENY, DAWSON PLAYGROUND,2
2957,PETIT LARCENY, DE MATTI PLAYGROUND,1
2958,PETIT LARCENY, DEAN PLAYGROUND,7
2959,PETIT LARCENY, DETECTIVE KEITH L WILLIAMS PARK,4
2960,PETIT LARCENY, DETECTIVE WILLIAM T. GUNN PARK,1
2961,PETIT LARCENY, DEVANNEY TRIANGLE,1
2962,PETIT LARCENY, DEVOE PARK,5
2963,PETIT LARCENY, DI GILIO PLAYGROUND,1
2964,PETIT LARCENY, DODGER PLAYGROUND,1
2965,PETIT LARCENY, DOUGHBOY PLAZA,1
2966,PETIT LARCENY, DR. GERTRUDE B. KELLY PLAYGROUND,1
2967,PETIT LARCENY, DRY DOCK PLAYGROUND,1
2968,PETIT LARCENY, DUGAN PLAYGROUND,1
2969,PETIT LARCENY, DUNBAR PLAYGROUND,1
2970,PETIT LARCENY, DUTCH KILLS PLAYGROUND,1
2971,PETIT LARCENY, DYKER BEACH PARK,2
2972,PETIT LARCENY, EAGLE SLOPE,1
2973,PETIT LARCENY, EAST ELMHURST PLAYGROUND,2
2974,PETIT LARCENY," ""EAST FLATBUSH CHILDRENS PARK""",1
2975,PETIT LARCENY, EAST RIVER PARK,9
2976,PETIT LARCENY, EAST RIVER WATERFRONT ESPLANADE,2
2977,PETIT LARCENY, EASTERN PARKWAY,1
2978,PETIT LARCENY, ECHO TRIANGLE,1
2979,PETIT LARCENY, EDMONDS PLAYGROUND,1
2980,PETIT LARCENY, ELMHURST PARK,5
2981,PETIT LARCENY, ELTON PLAYGROUND,1
2982,PETIT LARCENY, ENNIS PLAYGROUND,1
2983,PETIT LARCENY, EQUITY PARK,4
2984,PETIT LARCENY, EVERGREEN PARK,2
2985,PETIT LARCENY, FABER POOL AND PARK,2
2986,PETIT LARCENY, FATHER DEMO SQUARE,1
2987,PETIT LARCENY, FATHER DUFFY SQUARE,2
2988,PETIT LARCENY, FISH PLAYGROUND,1
2989,PETIT LARCENY, FLUSHING MEADOWS CORONA PARK,191
2990,PETIT LARCENY, FLYNN PLAYGROUND,4
2991,PETIT LARCENY, FOREST PARK,8
2992,PETIT LARCENY, FORT GREENE PARK,3
2993,PETIT LARCENY, FORT HAMILTON ATHLETIC FIELD,3
2994,PETIT LARCENY, FORT HAMILTON TRIANGLE,1
2995,PETIT LARCENY, FORT TOTTEN PARK,2
2996,PETIT LARCENY, FORT TRYON PARK,3
2997,PETIT LARCENY, FOX PLAYGROUND BRONX,2
2998,PETIT LARCENY, FRANK PRINCIPE PARK,1
2999,PETIT LARCENY, FRANKLIN D. ROOSEVELT BOARDWALK AND BEACH,1
3000,PETIT LARCENY, FRANZ SIGEL PARK,1
3001,PETIT LARCENY, FREDERICK DOUGLASS PLAYGROUND,9
3002,PETIT LARCENY, FRIENDS FIELD,2
3003,PETIT LARCENY, FRONTERA PARK,2
3004,PETIT LARCENY, GALAPO PLAYGROUND,1
3005,PETIT LARCENY, GARLINGE TRIANGLE,1
3006,PETIT LARCENY, GEORGE WALKER JR. PARK,1
3007,PETIT LARCENY, GORMAN PLAYGROUND,3
3008,PETIT LARCENY, GOUVERNEUR PLAYGROUND,1
3009,PETIT LARCENY, GRACE PLAYGROUND,1
3010,PETIT LARCENY, GRAND ARMY PLAZA BROOKLYN,3
3011,PETIT LARCENY, GRANT PARK,2
3012,PETIT LARCENY, GRAVESEND PARK,2
3013,PETIT LARCENY, GREAT KILLS PARK,1
3014,PETIT LARCENY, GREELEY SQUARE PARK,2
3015,PETIT LARCENY, GREENE PLAYGROUND,2
3016,PETIT LARCENY, GREENPOINT PLAYGROUND,1
3017,PETIT LARCENY, GROVER CLEVELAND PLAYGROUND,1
3018,PETIT LARCENY, GUN HILL PLAYGROUND,3
3019,PETIT LARCENY, HAFFEN PARK,2
3020,PETIT LARCENY, HAMILTON FISH PARK,6
3021,PETIT LARCENY, HAMILTON METZ FIELD,2
3022,PETIT LARCENY, HANCOCK T AND T,1
3023,PETIT LARCENY, HANSBOROUGH RECREATION CENTER,1
3024,PETIT LARCENY, HAPPY WARRIOR PLAYGROUND,4
3025,PETIT LARCENY, HARDING PARK,2
3026,PETIT LARCENY, HATTIE CARTHAN PLAYGROUND,1
3027,PETIT LARCENY," ""HELLS KITCHEN PARK""",1
3028,PETIT LARCENY, HERALD SQUARE,4
3029,PETIT LARCENY, HERBERT VON KING PARK,6
3030,PETIT LARCENY, HIGHBRIDGE PARK MANHATTAN SIDE,13
3031,PETIT LARCENY, HIGHLAND PARK,3
3032,PETIT LARCENY, HOFFMAN PARK,4
3033,PETIT LARCENY, HOLCOMBE RUCKER PARK,4
3034,PETIT LARCENY, HOLLIS PLAYGROUND,1
3035,PETIT LARCENY, HOOVER - MANTON PLAYGROUNDS,1
3036,PETIT LARCENY, HORACE HARDING PLAYGROUND,1
3037,PETIT LARCENY, HOWARD BENNETT PLAYGROUND,2
3038,PETIT LARCENY, HOYT PLAYGROUND,4
3039,PETIT LARCENY," ""HUNTERS POINT SOUTH PARK""",2
3040,PETIT LARCENY, HUNTS POINT PLAYGROUND,3
3041,PETIT LARCENY, HUNTS POINT RIVERSIDE PARK,1
3042,PETIT LARCENY, INWOOD HILL PARK,3
3043,PETIT LARCENY, INWOOD PARK,1
3044,PETIT LARCENY, J. HOOD WRIGHT PARK,2
3045,PETIT LARCENY, J.J. BYRNE PLAYGROUND,5
3046,PETIT LARCENY, JACKIE ROBINSON PARK MANHATTAN,4
3047,PETIT LARCENY, JACKIE ROBINSON PLAYGROUND,1
3048,PETIT LARCENY, JACOB H. SCHIFF PLAYGROUND,3
3049,PETIT LARCENY, JACOB JOFFE FIELDS,2
3050,PETIT LARCENY, JAMAICA PLAYGROUND,4
3051,PETIT LARCENY, JAMES J WALKER PARK,2
3052,PETIT LARCENY, JEROME PLAYGROUND SOUTH,1
3053,PETIT LARCENY, JOHN JAY PARK,4
3054,PETIT LARCENY, JOYCE KILMER PARK,4
3055,PETIT LARCENY, JUDGE MOSES WEINSTEIN PLAYGROUND,1
3056,PETIT LARCENY, JUNCTION PLAYGROUND,4
3057,PETIT LARCENY, JUNIPER VALLEY PARK,3
3058,PETIT LARCENY, KAISER PARK,4
3059,PETIT LARCENY, KELLY PARK,6
3060,PETIT LARCENY, KELTCH PARK,1
3061,PETIT LARCENY, KISSENA CORRIDOR PARK,10
3062,PETIT LARCENY, KISSENA PARK,8
3063,PETIT LARCENY, KOLBERT PLAYGROUND,1
3064,PETIT LARCENY, KOSCIUSZKO POOL,1
3065,PETIT LARCENY, L/CPL THOMAS P. NOONAN JR. PLAYGROUND,1
3066,PETIT LARCENY, LAFAYETTE PLAYGROUND ON LAFAYETTE AVENUE,2
3067,PETIT LARCENY, LAGUARDIA LANDING LIGHTS,1
3068,PETIT LARCENY, LATIMER PLAYGROUND,1
3069,PETIT LARCENY, LAWRENCE VIRGILIO PLAYGROUND,1
3070,PETIT LARCENY, LEIF ERICSON PARK,14
3071,PETIT LARCENY, LEWIS H LATIMER HOUSE,1
3072,PETIT LARCENY, LINCOLN CENTER PLAZA,1
3073,PETIT LARCENY, LINCOLN RD BLOCK ASSOCIATION,2
3074,PETIT LARCENY, LINCOLN TERRACE / ARTHUR S. SOMERS PARK,8
3075,PETIT LARCENY, LINDEN PARK,3
3076,PETIT LARCENY, LINDSAY TRIANGLE,3
3077,PETIT LARCENY, LITTLE FLOWER PLAYGROUND,1
3078,PETIT LARCENY, LONDON PLANETREE PLAYGROUND,4
3079,PETIT LARCENY, LORETO PLAYGROUND,3
3080,PETIT LARCENY, LOUIS ARMSTRONG PLAYGROUND,1
3081,PETIT LARCENY, LT. JOSEPH PETROSINO PARK,3
3082,PETIT LARCENY, LT. LIA PLAYGROUND,1
3083,PETIT LARCENY, LUNA PARK,12
3084,PETIT LARCENY, LUTHER GULICK PLAYGROUND,2
3085,PETIT LARCENY, LYONS SQUARE PLAYGROUND,1
3086,PETIT LARCENY, MACDONALD PARK,1
3087,PETIT LARCENY, MACNEIL PARK,2
3088,PETIT LARCENY, MACOMBS DAM PARK,28
3089,PETIT LARCENY, MADISON SQUARE PARK,6
3090,PETIT LARCENY, MAFERA PARK,6
3091,PETIT LARCENY, MAHONEY PLAYGROUND,1
3092,PETIT LARCENY, MAPLE PLAYGROUND,3
3093,PETIT LARCENY, MARBLE HILL PLAYGROUND,1
3094,PETIT LARCENY, MARCUS GARVEY PARK,12
3095,PETIT LARCENY, MARIA HERNANDEZ PARK,7
3096,PETIT LARCENY, MARIE CURIE PARK,2
3097,PETIT LARCENY, MARINE PARK,4
3098,PETIT LARCENY, MARION HOPKINSON PLAYGROUND,1
3099,PETIT LARCENY, MARTIN LUTHER PLAYGROUND,1
3100,PETIT LARCENY, MATTHEWS - PALMER PLAYGROUND,2
3101,PETIT LARCENY, MATTHEWS MULINER PLAYGROUND,1
3102,PETIT LARCENY, MAURICE A FITZGERALD PLAYGROUND,2
3103,PETIT LARCENY, MCCAFFREY PLAYGROUND,1
3104,PETIT LARCENY, MCCARREN PARK,31
3105,PETIT LARCENY, MCKINLEY PARK,12
3106,PETIT LARCENY, MCLAUGHLIN PARK,2
3107,PETIT LARCENY, MELLETT PLAYGROUND,2
3108,PETIT LARCENY, MERRIAM PLAYGROUND,1
3109,PETIT LARCENY, METRO TRIANGLE,1
3110,PETIT LARCENY, MIDDLE VILLAGE PLAYGROUND,2
3111,PETIT LARCENY, MIDDLETON PLAYGROUND,1
3112,PETIT LARCENY, MILL POND PARK,2
3113,PETIT LARCENY, MONTBELLIER PARK,2
3114,PETIT LARCENY, MOORE HOMESTEAD PLAYGROUND,6
3115,PETIT LARCENY, MORNINGSIDE PARK,11
3116,PETIT LARCENY, MOSHOLU PARKWAY,2
3117,PETIT LARCENY, MOUNT HOPE PLAYGROUND,6
3118,PETIT LARCENY, MSGR. MCGOLRICK PARK,3
3119,PETIT LARCENY, MULLALY PARK,14
3120,PETIT LARCENY, MURRAY HILL PLAYGROUND,1
3121,PETIT LARCENY, MURRAY PLAYGROUND,1
3122,PETIT LARCENY, NATHAN STRAUS PLAYGROUND,1
3123,PETIT LARCENY, NEHEMIAH PARK,5
3124,PETIT LARCENY, NELSON PLAYGROUND,1
3125,PETIT LARCENY, NEPONSIT MALL,1
3126,PETIT LARCENY, NOBLE PLAYGROUND,1
3127,PETIT LARCENY, NORTH 5TH STREET PIER AND PARK,1
3128,PETIT LARCENY, NORTH ROCHDALE PLAYGROUND,1
3129,PETIT LARCENY, NORTHERN PLAYGROUND,5
3130,PETIT LARCENY, NOSTRAND PLAYGROUND,1
3131,PETIT LARCENY, OCEAN HILL PLAYGROUND,1
3132,PETIT LARCENY," ""OWLS HEAD PARK""",6
3133,PETIT LARCENY, P.O. REINALDO SALGADO PLAYGROUND,1
3134,PETIT LARCENY, P.O. SERRANO PLAYGROUND,1
3135,PETIT LARCENY, PAERDEGAT PARK,1
3136,PETIT LARCENY, PARADE GROUND,13
3137,PETIT LARCENY, PARK OF THE AMERICAS,6
3138,PETIT LARCENY, PARK SLOPE PLAYGROUND,1
3139,PETIT LARCENY, PARKSIDE PLAYGROUND BROOKLYN,2
3140,PETIT LARCENY, PELHAM BAY PARK,17
3141,PETIT LARCENY, PLAYGROUND 174,1
3142,PETIT LARCENY, PLAYGROUND 52 LII,1
3143,PETIT LARCENY, PLAYGROUND SEVENTY FIVE,1
3144,PETIT LARCENY, POLICE OFFICER NICHOLAS DEMUTIIS PARK,1
3145,PETIT LARCENY, POPPENHUSEN PLAYGROUND,1
3146,PETIT LARCENY, POTOMAC PLAYGROUND,1
3147,PETIT LARCENY, PROSPECT PARK,30
3148,PETIT LARCENY, PROSPECT PLAYGROUND,2
3149,PETIT LARCENY, PULASKI PLAYGROUND,2
3150,PETIT LARCENY, QUEENS VILLAGE VETERANS PLAZA,3
3151,PETIT LARCENY, RAILROAD PLAYGROUND,2
3152,PETIT LARCENY, RAINEY PARK BRONX,5
3153,PETIT LARCENY, RALPH DEMARCO PARK,1
3154,PETIT LARCENY, RANDALL PLAYGROUND,1
3155,PETIT LARCENY," ""RANDALLS ISLAND PARK""",11
3156,PETIT LARCENY, RECREATION CENTER 54,1
3157,PETIT LARCENY, RECREATIONAL AREA,1
3158,PETIT LARCENY, RED HOOK RECREATION AREA,1
3159,PETIT LARCENY, REIFF PLAYGROUND,2
3160,PETIT LARCENY, RENAISSANCE PLAYGROUND,1
3161,PETIT LARCENY, RICHMAN ECHO PARK,3
3162,PETIT LARCENY, RIVER AVENUE PARKS,1
3163,PETIT LARCENY, RIVERSIDE PARK,65
3164,PETIT LARCENY, ROBERT MOSES PLAYGROUND,1
3165,PETIT LARCENY, ROCKAWAY BEACH AND BOARDWALK,26
3166,PETIT LARCENY, ROCKAWAY FREEWAY,2
3167,PETIT LARCENY, RODNEY PARK SOUTH,1
3168,PETIT LARCENY, ROGER MORRIS PARK,1
3169,PETIT LARCENY, ROLF HENRY PLAYGROUND,1
3170,PETIT LARCENY," ""ROSEMARYS PLAYGROUND""",6
3171,PETIT LARCENY, ROY WILKINS RECREATION CENTER,3
3172,PETIT LARCENY, RUFUS KING PARK,8
3173,PETIT LARCENY, RUSSELL PEDERSEN PLAYGROUND,1
3174,PETIT LARCENY, SAMUEL SEABURY PLAYGROUND,1
3175,PETIT LARCENY, SARA D. ROOSEVELT PARK,38
3176,PETIT LARCENY, SARATOGA PARK,1
3177,PETIT LARCENY, SCARANGELLA PARK,3
3178,PETIT LARCENY, SETH LOW PLAYGROUND/ BEALIN SQUARE,1
3179,PETIT LARCENY, SETON FALLS PARK,1
3180,PETIT LARCENY, SEWARD PARK,3
3181,PETIT LARCENY, SHEEPSHEAD PLAYGROUND,1
3182,PETIT LARCENY, SHERMAN CREEK,1
3183,PETIT LARCENY, SHORE PARK AND PARKWAY,2
3184,PETIT LARCENY, SIXTEEN SYCAMORES PLAYGROUND,1
3185,PETIT LARCENY, SLATTERY PLAYGROUND,4
3186,PETIT LARCENY, SOL BLOOM PLAYGROUND,2
3187,PETIT LARCENY, SOUNDVIEW PARK,4
3188,PETIT LARCENY, SOUTH BEACH WETLANDS,1
3189,PETIT LARCENY, SOUTH OXFORD PARK,2
3190,PETIT LARCENY, SOUTH PACIFIC PLAYGROUND,1
3191,PETIT LARCENY, SPRINGFIELD PARK,3
3192,PETIT LARCENY, ST. ALBANS PARK,1
3193,PETIT LARCENY," ""ST. ANDREWS PLAYGROUND""",7
3194,PETIT LARCENY," ""ST. CATHERINES PARK""",2
3195,PETIT LARCENY," ""ST. GREGORYS PLAYGROUND""",1
3196,PETIT LARCENY, ST. JAMES PARK,3
3197,PETIT LARCENY," ""ST. JOHNS RECREATION CENTER""",16
3198,PETIT LARCENY," ""ST. MARYS PARK BRONX""",9
3199,PETIT LARCENY," ""ST. MICHAELS PARK""",1
3200,PETIT LARCENY," ""ST. MICHAELS PLAYGROUND""",1
3201,PETIT LARCENY, ST. NICHOLAS MIRACLE GARDEN,1
3202,PETIT LARCENY, ST. NICHOLAS PARK,6
3203,PETIT LARCENY, ST. NICHOLAS PLAYGROUND NORTH,2
3204,PETIT LARCENY, ST. NICHOLAS PLAYGROUND SOUTH,2
3205,PETIT LARCENY, STAR SPANGLED PLAYGROUND,2
3206,PETIT LARCENY, STARR PLAYGROUND,2
3207,PETIT LARCENY, STEBBINS PLAYGROUND,1
3208,PETIT LARCENY, STERNBERG PARK,4
3209,PETIT LARCENY, STORY PLAYGROUND,1
3210,PETIT LARCENY, STUYVESANT SQUARE,6
3211,PETIT LARCENY, SUNSET PARK,18
3212,PETIT LARCENY, SURF PLAYGROUND,1
3213,PETIT LARCENY, TANAHEY PLAYGROUND,1
3214,PETIT LARCENY, TAYLOR PLAYGROUND,1
3215,PETIT LARCENY, TEN EYCK PLAYGROUND,1
3216,PETIT LARCENY, THE BACKYARD,1
3217,PETIT LARCENY, THE HIGH LINE,2
3218,PETIT LARCENY," ""THE PAINTERS PLAYGROUND""",2
3219,PETIT LARCENY, THE PEARLY GATES,2
3220,PETIT LARCENY, THOMAS JEFFERSON PARK,11
3221,PETIT LARCENY, THOMAS PAINE PARK,1
3222,PETIT LARCENY, TILDEN PLAYGROUND,3
3223,PETIT LARCENY, TOMPKINS SQUARE PARK,19
3224,PETIT LARCENY, TONY DAPOLITO RECREATION CENTER,2
3225,PETIT LARCENY, TORSNEY PLAYGROUND,1
3226,PETIT LARCENY, TOTTENVILLE POOL,1
3227,PETIT LARCENY, TRAVERS PARK,8
3228,PETIT LARCENY, TREMONT PARK,3
3229,PETIT LARCENY, TRIBECA PARK,1
3230,PETIT LARCENY, UNDERHILL PLAYGROUND,1
3231,PETIT LARCENY, UNION SQUARE PARK,30
3232,PETIT LARCENY, UNNAMED PARK ON 82ND STREET,1
3233,PETIT LARCENY, UNNAMED PARK ON BEACH CHANNEL DRIVE & BEACH 89TH TO OLD BEACH 88TH STREET,1
3234,PETIT LARCENY, UNNAMED PARK ON BRUCKNER EXPRESSWAY & ZEREGA AVENUE,1
3235,PETIT LARCENY, UNNAMED PARK ON E 164TH STREET,1
3236,PETIT LARCENY, UNNAMED PARK ON E 170TH STREET,1
3237,PETIT LARCENY, UNNAMED PARK ON GOWANUS EXPRESSWAY 63RD STREET TO 86TH STREET,1
3238,PETIT LARCENY, UNNAMED PARK ON GRAND AVENUE,1
3239,PETIT LARCENY, UNNAMED PARK ON RIVERSIDE DRIVE,1
3240,PETIT LARCENY, VAN CORTLANDT PARK,15
3241,PETIT LARCENY," ""VAN CORTLANDTS TAIL""",1
3242,PETIT LARCENY, VAN DYKE PLAYGROUND,1
3243,PETIT LARCENY, VESUVIO PLAYGROUND,1
3244,PETIT LARCENY, VIDALIA PARK,1
3245,PETIT LARCENY, VIETNAM VETERANS PLAZA,1
3246,PETIT LARCENY, VIRGINIA PLAYGROUND,1
3247,PETIT LARCENY, VLADECK PARK,1
3248,PETIT LARCENY, VLEIGH PLAYGROUND,1
3249,PETIT LARCENY, WAGNER HOUSES POOL,1
3250,PETIT LARCENY, WALTER WARD PLAYGROUND,1
3251,PETIT LARCENY, WALTON PARK,1
3252,PETIT LARCENY, WASHINGTON HALL PARK,1
3253,PETIT LARCENY, WASHINGTON PARK BROOKLYN,2
3254,PETIT LARCENY, WASHINGTON SQUARE PARK,10
3255,PETIT LARCENY, WATSON GLEASON PLAYGROUND,5
3256,PETIT LARCENY, WEST 4TH STREET COURTS,3
